fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name,food_category_label,short_name,inferred_category,nutrition_roles,freq_groups,diversity_cluster,risk_flags
168484,"Sweet potato, cooked, boiled, without skin",11,1103,"Selenium, Se",0.2,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1104,"Vitamin A, IU",15740.0,IU,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1109,Vitamin E (alpha-tocopherol),0.94,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1165,Thiamin,0.056,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1166,Riboflavin,0.047,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1167,Niacin,0.538,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1170,Pantothenic acid,0.581,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1178,Vitamin B-12,0.0,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1180,"Choline, total",10.8,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1186,Folic acid,0.0,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1210,Tryptophan,0.028,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1211,Threonine,0.073,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1212,Isoleucine,0.048,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1213,Leucine,0.081,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1214,Lysine,0.058,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1215,Methionine,0.025,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1216,Cystine,0.019,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1217,Phenylalanine,0.078,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1218,Tyrosine,0.03,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1219,Valine,0.075,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1220,Arginine,0.048,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1221,Histidine,0.027,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1269,PUFA 18:2,0.061,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1270,PUFA 18:3,0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1272,PUFA 22:6 n-3 (DHA),0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1278,PUFA 20:5 n-3 (EPA),0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1316,"PUFA 18:2 n-6 c,c",0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1003,Protein,1.37,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1004,Total lipid (fat),0.14,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1005,"Carbohydrate, by difference",17.72,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1008,Energy,76.0,KCAL,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1051,Water,80.13,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1079,"Fiber, total dietary",2.5,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1087,"Calcium, Ca",27.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1088,"Chlorine, Cl",0.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1089,"Iron, Fe",0.72,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1090,"Magnesium, Mg",18.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1091,"Phosphorus, P",32.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1092,"Potassium, K",230.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1093,"Sodium, Na",27.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1095,"Zinc, Zn",0.2,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1098,"Copper, Cu",0.094,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1100,"Iodine, I",0.0,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1101,"Manganese, Mn",0.266,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1103,"Selenium, Se",0.2,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1104,"Vitamin A, IU",15740.0,IU,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1109,Vitamin E (alpha-tocopherol),0.94,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1165,Thiamin,0.056,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1166,Riboflavin,0.047,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1167,Niacin,0.538,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1170,Pantothenic acid,0.581,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1178,Vitamin B-12,0.0,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1180,"Choline, total",10.8,MG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1186,Folic acid,0.0,UG,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1210,Tryptophan,0.028,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1211,Threonine,0.073,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1212,Isoleucine,0.048,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1213,Leucine,0.081,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1214,Lysine,0.058,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1215,Methionine,0.025,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1216,Cystine,0.019,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1217,Phenylalanine,0.078,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1218,Tyrosine,0.03,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1219,Valine,0.075,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1220,Arginine,0.048,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1221,Histidine,0.027,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1269,PUFA 18:2,0.061,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1270,PUFA 18:3,0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1272,PUFA 22:6 n-3 (DHA),0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1278,PUFA 20:5 n-3 (EPA),0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1316,"PUFA 18:2 n-6 c,c",0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168484,"Sweet potato, cooked, boiled, without skin",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Vegetables and Vegetable Products,"Sweet Potato, Without Skin",vegetable,"carrier_VitE,vitA_dense",,sweet_potato_family,vitA_upper_risk
168568,"Carrots, baby, raw",11,1003,Protein,0.64,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1004,Total lipid (fat),0.13,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1005,"Carbohydrate, by difference",8.24,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1008,Energy,35.0,KCAL,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1051,Water,90.35,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1079,"Fiber, total dietary",2.9,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1087,"Calcium, Ca",32.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1088,"Chlorine, Cl",0.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1089,"Iron, Fe",0.89,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1090,"Magnesium, Mg",10.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1091,"Phosphorus, P",28.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1092,"Potassium, K",237.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1093,"Sodium, Na",78.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1095,"Zinc, Zn",0.17,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1098,"Copper, Cu",0.1,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1100,"Iodine, I",0.0,UG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1101,"Manganese, Mn",0.151,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1103,"Selenium, Se",0.9,UG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1104,"Vitamin A, IU",13790.0,IU,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1109,Vitamin E (alpha-tocopherol),0.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1165,Thiamin,0.03,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1166,Riboflavin,0.036,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1167,Niacin,0.556,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1170,Pantothenic acid,0.401,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1178,Vitamin B-12,0.0,UG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1180,"Choline, total",7.5,MG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1186,Folic acid,0.0,UG,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1210,Tryptophan,0.009,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1211,Threonine,0.031,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1212,Isoleucine,0.034,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1213,Leucine,0.035,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1214,Lysine,0.033,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1215,Methionine,0.006,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1216,Cystine,0.007,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1217,Phenylalanine,0.026,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1218,Tyrosine,0.016,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1219,Valine,0.036,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1220,Arginine,0.035,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1221,Histidine,0.013,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1269,PUFA 18:2,0.057,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1270,PUFA 18:3,0.008,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1272,PUFA 22:6 n-3 (DHA),0.0,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1278,PUFA 20:5 n-3 (EPA),0.0,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1316,"PUFA 18:2 n-6 c,c",0.0,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168568,"Carrots, baby, raw",11,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Vegetables and Vegetable Products,"Carrots, Baby",vegetable,vitA_dense,,vegetable_cluster,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1003,Protein,29.08,G,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1004,Total lipid (fat),5.26,G,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1005,"Carbohydrate, by difference",5.13,G,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1008,Energy,191.0,KCAL,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1051,Water,58.81,G,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1079,"Fiber, total dietary",0.0,G,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
168626,"Beef, variety meats and by-products, liver, cooked, braised",13,1087,"Calcium, Ca",6.0,MG,Beef Products,"Beef, Variety Meats And By-Products, Liver",organ_liver,"carrier_VitD,vitA_dense",liver_day,beef_family,vitA_upper_risk
